Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1615956462,50,,Aggregated,371.500000,0.000000,120,130,130,130,140,150,160,160,680,2800,2800,9779,0,120,118.42693526945496,70,2812,7.0
1615956463,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.500000,0.000000,120,120,130,130,140,150,160,160,680,2800,3800,10169,0,120,118.69210345166682,70,3768,7.0
1615956463,50,,Aggregated,371.500000,0.000000,120,120,130,130,140,150,160,160,680,2800,3800,10169,0,120,118.69210345166682,70,3768,7.0
1615956464,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.700000,0.000000,120,120,130,130,140,150,160,160,680,2800,3800,10546,0,120,118.68300777545988,70,3768,7.0
1615956464,50,,Aggregated,373.700000,0.000000,120,120,130,130,140,150,160,160,680,2800,3800,10546,0,120,118.68300777545988,70,3768,7.0
1615956465,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.600000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,10915,0,120,118.66065048098946,70,3768,7.0
1615956465,50,,Aggregated,373.600000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,10915,0,120,118.66065048098946,70,3768,7.0
1615956466,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.100000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,11312,0,120,118.67671499292787,70,3768,7.0
1615956466,50,,Aggregated,373.100000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,11312,0,120,118.67671499292787,70,3768,7.0
1615956467,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.100000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,11686,0,120,118.59669690227622,70,3768,7.0
1615956467,50,,Aggregated,371.100000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,11686,0,120,118.59669690227622,70,3768,7.0
1615956468,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.400000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,12072,0,120,118.53976143141153,70,3768,7.0
1615956468,50,,Aggregated,371.400000,0.000000,120,130,130,130,140,150,160,160,680,2800,3800,12072,0,120,118.53976143141153,70,3768,7.0
1615956469,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.400000,0.000000,120,130,130,130,140,150,160,160,690,2800,3800,12458,0,120,118.5112377588698,70,3768,7.0
1615956469,50,,Aggregated,371.400000,0.000000,120,130,130,130,140,150,160,160,690,2800,3800,12458,0,120,118.5112377588698,70,3768,7.0
1615956470,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.700000,0.000000,120,130,130,130,140,150,160,160,690,2800,3800,12844,0,120,118.4493927125506,70,3768,7.0
1615956470,50,,Aggregated,371.700000,0.000000,120,130,130,130,140,150,160,160,690,2800,3800,12844,0,120,118.4493927125506,70,3768,7.0
1615956471,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.500000,0.000000,120,120,130,130,140,150,160,160,690,2800,3800,13214,0,120,118.39094899349175,62,3768,7.0
1615956471,50,,Aggregated,373.500000,0.000000,120,120,130,130,140,150,160,160,690,2800,3800,13214,0,120,118.39094899349175,62,3768,7.0
1615956472,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.100000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,13554,0,120,118.61516895381438,62,3768,7.0
1615956472,50,,Aggregated,374.100000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,13554,0,120,118.61516895381438,62,3768,7.0
1615956473,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.000000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,13920,0,120,118.93943965517241,62,3768,7.0
1615956473,50,,Aggregated,373.000000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,13920,0,120,118.93943965517241,62,3768,7.0
1615956475,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,368.200000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,14311,0,120,118.99329187338411,62,3768,7.0
1615956475,50,,Aggregated,368.200000,0.000000,120,130,130,130,140,150,160,170,690,2800,3800,14311,0,120,118.99329187338411,62,3768,7.0
1615956476,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,367.800000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,14710,0,120,118.91447994561523,62,3768,7.0
1615956476,50,,Aggregated,367.800000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,14710,0,120,118.91447994561523,62,3768,7.0
1615956477,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,368.500000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,15095,0,120,118.88512752567075,62,3768,7.0
1615956477,50,,Aggregated,368.500000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,15095,0,120,118.88512752567075,62,3768,7.0
1615956478,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.800000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,15476,0,120,118.76318170069786,62,3768,7.0
1615956478,50,,Aggregated,371.800000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,15476,0,120,118.76318170069786,62,3768,7.0
1615956479,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.300000,0.000000,120,130,130,130,140,150,160,170,770,2800,3800,15864,0,120,118.76620020171457,62,3768,7.0
1615956479,50,,Aggregated,370.300000,0.000000,120,130,130,130,140,150,160,170,770,2800,3800,15864,0,120,118.76620020171457,62,3768,7.0
1615956480,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.200000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,16234,0,120,118.80713317728225,62,3768,7.0
1615956480,50,,Aggregated,369.200000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,16234,0,120,118.80713317728225,62,3768,7.0
1615956481,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.300000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,16610,0,120,118.76821192052981,62,3768,7.0
1615956481,50,,Aggregated,370.300000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,16610,0,120,118.76821192052981,62,3768,7.0
1615956482,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,367.100000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,16994,0,120,118.76780040014123,62,3768,7.0
1615956482,50,,Aggregated,367.100000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,16994,0,120,118.76780040014123,62,3768,7.0
1615956483,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.600000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,17347,0,120,118.83138294806018,62,3768,7.0
1615956483,50,,Aggregated,369.600000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,17347,0,120,118.83138294806018,62,3768,7.0
1615956484,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,366.900000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,17731,0,120,118.94467317128193,62,3768,7.0
1615956484,50,,Aggregated,366.900000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,17731,0,120,118.94467317128193,62,3768,7.0
1615956485,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.900000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,18118,0,120,118.8721713213379,62,3768,7.0
1615956485,50,,Aggregated,369.900000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,18118,0,120,118.8721713213379,62,3768,7.0
1615956486,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.600000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,18499,0,120,118.81193578031245,62,3768,7.0
1615956486,50,,Aggregated,370.600000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,18499,0,120,118.81193578031245,62,3768,7.0
1615956487,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.500000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,18874,0,120,118.87342375755007,62,3768,7.0
1615956487,50,,Aggregated,371.500000,0.000000,120,130,130,130,140,150,160,170,750,2800,3800,18874,0,120,118.87342375755007,62,3768,7.0
1615956488,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.500000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,19266,0,120,118.83893906363542,62,3768,7.0
1615956488,50,,Aggregated,369.500000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,19266,0,120,118.83893906363542,62,3768,7.0
1615956489,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.100000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,19664,0,120,118.74008340113913,62,3768,7.0
1615956489,50,,Aggregated,369.100000,0.000000,120,130,130,130,140,150,160,170,730,2800,3800,19664,0,120,118.74008340113913,62,3768,7.0
1615956490,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.600000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20056,0,120,118.76012165935381,62,3768,7.0
1615956490,50,,Aggregated,370.600000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20056,0,120,118.76012165935381,62,3768,7.0
1615956491,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.000000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20423,0,120,118.70572393869656,62,3768,7.0
1615956491,50,,Aggregated,369.000000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20423,0,120,118.70572393869656,62,3768,7.0
1615956492,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20807,0,120,118.69702503965011,62,3768,7.0
1615956492,50,,Aggregated,372.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,20807,0,120,118.69702503965011,62,3768,7.0
1615956493,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21192,0,120,118.62608531521329,62,3768,7.0
1615956493,50,,Aggregated,371.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21192,0,120,118.62608531521329,62,3768,7.0
1615956494,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21554,0,120,118.75976616869258,62,3768,7.0
1615956494,50,,Aggregated,373.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21554,0,120,118.75976616869258,62,3768,7.0
1615956495,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21942,0,120,118.70722814693282,62,3768,7.0
1615956495,50,,Aggregated,374.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,21942,0,120,118.70722814693282,62,3768,7.0
1615956496,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,22318,0,120,118.67420915852675,62,3768,7.0
1615956496,50,,Aggregated,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,22318,0,120,118.67420915852675,62,3768,7.0
1615956497,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,22688,0,120,118.78640691114245,62,3768,7.0
1615956497,50,,Aggregated,372.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,22688,0,120,118.78640691114245,62,3768,7.0
1615956498,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23076,0,120,118.79034494713122,62,3768,7.0
1615956498,50,,Aggregated,372.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23076,0,120,118.79034494713122,62,3768,7.0
1615956499,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23464,0,120,118.74914763041255,62,3768,7.0
1615956499,50,,Aggregated,374.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23464,0,120,118.74914763041255,62,3768,7.0
1615956500,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23843,0,120,118.71895315186848,62,3768,7.0
1615956500,50,,Aggregated,373.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,23843,0,120,118.71895315186848,62,3768,7.0
1615956501,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.200000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24220,0,120,118.74921552436004,62,3768,7.0
1615956501,50,,Aggregated,373.200000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24220,0,120,118.74921552436004,62,3768,7.0
1615956502,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24613,0,120,118.70596839068784,62,3768,7.0
1615956502,50,,Aggregated,371.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24613,0,120,118.70596839068784,62,3768,7.0
1615956503,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24972,0,120,118.76994233541566,62,3768,7.0
1615956503,50,,Aggregated,372.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,24972,0,120,118.76994233541566,62,3768,7.0
1615956504,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,25339,0,120,118.9078100951103,62,3768,7.0
1615956504,50,,Aggregated,371.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,25339,0,120,118.9078100951103,62,3768,7.0
1615956505,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,25735,0,120,118.91548474839712,62,3768,7.0
1615956505,50,,Aggregated,370.900000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,25735,0,120,118.91548474839712,62,3768,7.0
1615956506,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.400000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26105,0,120,118.88929323884314,62,3768,7.0
1615956506,50,,Aggregated,370.400000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26105,0,120,118.88929323884314,62,3768,7.0
1615956507,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26484,0,120,118.87785077782813,62,3768,7.0
1615956507,50,,Aggregated,369.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26484,0,120,118.87785077782813,62,3768,7.0
1615956508,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.500000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26847,0,120,118.89827541252282,62,3768,7.0
1615956508,50,,Aggregated,371.500000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,26847,0,120,118.89827541252282,62,3768,7.0
1615956509,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27238,0,120,118.85039283354138,62,3768,7.0
1615956509,50,,Aggregated,371.300000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27238,0,120,118.85039283354138,62,3768,7.0
1615956510,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.000000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27619,0,120,118.84963249936638,62,3768,7.0
1615956510,50,,Aggregated,371.000000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27619,0,120,118.84963249936638,62,3768,7.0
1615956511,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.200000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27997,0,120,118.83791120477194,62,3768,7.0
1615956511,50,,Aggregated,369.200000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,27997,0,120,118.83791120477194,62,3768,7.0
1615956512,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,28387,0,120,118.82185507450593,62,3768,7.0
1615956512,50,,Aggregated,370.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,28387,0,120,118.82185507450593,62,3768,7.0
1615956513,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,369.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,28765,0,120,118.81341908569442,62,3768,7.0
1615956513,50,,Aggregated,369.100000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,28765,0,120,118.81341908569442,62,3768,7.0
1615956514,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29145,0,120,118.78394235717963,62,3768,7.0
1615956514,50,,Aggregated,370.700000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29145,0,120,118.78394235717963,62,3768,7.0
1615956515,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29508,0,120,118.82086213908093,62,3768,7.0
1615956515,50,,Aggregated,371.800000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29508,0,120,118.82086213908093,62,3768,7.0
1615956516,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.600000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29894,0,120,118.78875359603934,62,3768,7.0
1615956516,50,,Aggregated,372.600000,0.000000,120,130,130,130,140,150,160,170,730,2500,3800,29894,0,120,118.78875359603934,62,3768,7.0
1615956517,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.300000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,30277,0,120,118.76860323017472,62,3768,7.0
1615956517,50,,Aggregated,374.300000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,30277,0,120,118.76860323017472,62,3768,7.0
1615956518,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.000000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,30649,0,120,118.76446213579563,62,3768,7.0
1615956518,50,,Aggregated,370.000000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,30649,0,120,118.76446213579563,62,3768,7.0
1615956520,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,370.800000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31041,0,120,118.74752746367707,62,3768,7.0
1615956520,50,,Aggregated,370.800000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31041,0,120,118.74752746367707,62,3768,7.0
1615956521,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.000000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31406,0,120,118.73371330319047,62,3768,7.0
1615956521,50,,Aggregated,371.000000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31406,0,120,118.73371330319047,62,3768,7.0
1615956522,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31775,0,120,118.71389457120378,62,3768,7.0
1615956522,50,,Aggregated,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,31775,0,120,118.71389457120378,62,3768,7.0
1615956523,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,32145,0,120,118.77987245294759,62,3768,7.0
1615956523,50,,Aggregated,373.900000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,32145,0,120,118.77987245294759,62,3768,7.0
1615956524,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.400000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,32536,0,120,118.75248955003688,62,3768,7.0
1615956524,50,,Aggregated,371.400000,0.000000,120,130,130,130,140,150,160,170,730,2400,3800,32536,0,120,118.75248955003688,62,3768,7.0
1615956525,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,371.100000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,32925,0,120,118.73290812452544,62,3768,7.0
1615956525,50,,Aggregated,371.100000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,32925,0,120,118.73290812452544,62,3768,7.0
1615956526,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.200000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,33330,0,120,118.6944494449445,62,3768,7.0
1615956526,50,,Aggregated,372.200000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,33330,0,120,118.6944494449445,62,3768,7.0
1615956527,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.500000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,33714,0,120,118.64747582606633,62,3768,7.0
1615956527,50,,Aggregated,372.500000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,33714,0,120,118.64747582606633,62,3768,7.0
1615956528,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.500000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,34096,0,120,118.62420811825434,62,3768,7.0
1615956528,50,,Aggregated,374.500000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,34096,0,120,118.62420811825434,62,3768,7.0
1615956529,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.300000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,34463,0,120,118.57647331921191,62,3768,7.0
1615956529,50,,Aggregated,374.300000,0.000000,120,130,130,130,140,150,160,170,750,2400,3800,34463,0,120,118.57647331921191,62,3768,7.0
1615956530,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.000000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,34846,0,120,118.66171153073523,62,3768,7.0
1615956530,50,,Aggregated,374.000000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,34846,0,120,118.66171153073523,62,3768,7.0
1615956531,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.700000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,35237,0,120,118.61645429520107,62,3768,7.0
1615956531,50,,Aggregated,374.700000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,35237,0,120,118.61645429520107,62,3768,7.0
1615956532,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,372.800000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,35627,0,120,118.60866758357426,62,3768,7.0
1615956532,50,,Aggregated,372.800000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,35627,0,120,118.60866758357426,62,3768,7.0
1615956533,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,373.400000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,36008,0,120,118.60492112863808,62,3768,7.0
1615956533,50,,Aggregated,373.400000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,36008,0,120,118.60492112863808,62,3768,7.0
1615956534,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.000000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,36371,0,120,118.62827527425696,62,3768,7.0
1615956534,50,,Aggregated,374.000000,0.000000,120,130,130,130,140,150,160,170,750,2500,3800,36371,0,120,118.62827527425696,62,3768,7.0
1615956535,50,custom_protocol_boto3,sagemaker_client_invoke_endpoint,374.400000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,36754,0,120,118.70103934265659,62,3768,7.0
1615956535,50,,Aggregated,374.400000,0.000000,120,130,130,130,140,150,160,170,770,2500,3800,36754,0,120,118.70103934265659,62,3768,7.0
